id:ID(KG),:LABEL,name,provided_by,source
GO:0036151,BiologicalProcess,phosphatidylcholine acyl-chain remodeling,NCBI:gene2go,
GO:0036152,BiologicalProcess,phosphatidylethanolamine acyl-chain remodeling,NCBI:gene2go,
GO:0090281,BiologicalProcess,negative regulation of calcium ion import,NCBI:gene2go,
GO:0036150,BiologicalProcess,phosphatidylserine acyl-chain remodeling,NCBI:gene2go,
GO:0050859,BiologicalProcess,negative regulation of B cell receptor signaling pathway,NCBI:gene2go,
GO:0071672,BiologicalProcess,negative regulation of smooth muscle cell chemotaxis,NCBI:gene2go,
GO:0110058,BiologicalProcess,positive regulation of blood vessel endothelial cell differentiation,NCBI:gene2go,
GO:1905504,BiologicalProcess,negative regulation of motile cilium assembly,NCBI:gene2go,
GO:0030330,BiologicalProcess,"DNA damage response, signal transduction by p53 class mediator",NCBI:gene2go,
GO:0000132,BiologicalProcess,establishment of mitotic spindle orientation,NCBI:gene2go,
GO:0008299,BiologicalProcess,isoprenoid biosynthetic process,NCBI:gene2go,
GO:0032713,BiologicalProcess,negative regulation of interleukin-4 production,NCBI:gene2go,
GO:2000514,BiologicalProcess,"regulation of CD4-positive, alpha-beta T cell activation",NCBI:gene2go,
GO:0010666,BiologicalProcess,positive regulation of cardiac muscle cell apoptotic process,NCBI:gene2go,
GO:0034763,BiologicalProcess,negative regulation of transmembrane transport,NCBI:gene2go,
GO:0150032,BiologicalProcess,positive regulation of protein localization to lysosome,NCBI:gene2go,
GO:0032483,BiologicalProcess,regulation of Rab protein signal transduction,NCBI:gene2go,
GO:0150159,BiologicalProcess,negative regulation of interleukin-34 production,NCBI:gene2go,
GO:1905884,BiologicalProcess,negative regulation of triglyceride transport,NCBI:gene2go,
GO:0071072,BiologicalProcess,negative regulation of phospholipid biosynthetic process,NCBI:gene2go,
GO:0022408,BiologicalProcess,negative regulation of cell-cell adhesion,NCBI:gene2go,
GO:0034656,BiologicalProcess,nucleobase-containing small molecule catabolic process,NCBI:gene2go,
GO:1904995,BiologicalProcess,negative regulation of leukocyte adhesion to vascular endothelial cell,NCBI:gene2go,
GO:0034063,BiologicalProcess,stress granule assembly,NCBI:gene2go,
GO:0046052,BiologicalProcess,UTP catabolic process,NCBI:gene2go,
GO:0160077,BiologicalProcess,lipid droplet fusion,NCBI:gene2go,
GO:0046039,BiologicalProcess,GTP metabolic process,NCBI:gene2go,
GO:0002034,BiologicalProcess,maintenance of blood vessel diameter homeostasis by renin-angiotensin,NCBI:gene2go,
GO:0003014,BiologicalProcess,renal system process,NCBI:gene2go,
GO:0106072,BiologicalProcess,negative regulation of adenylate cyclase-activating G protein-coupled receptor signaling pathway,NCBI:gene2go,
GO:0043569,BiologicalProcess,negative regulation of insulin-like growth factor receptor signaling pathway,NCBI:gene2go,
GO:0061754,BiologicalProcess,negative regulation of circulating fibrinogen levels,NCBI:gene2go,
GO:1902110,BiologicalProcess,positive regulation of mitochondrial membrane permeability involved in apoptotic process,NCBI:gene2go,
GO:0002719,BiologicalProcess,negative regulation of cytokine production involved in immune response,NCBI:gene2go,
GO:0010744,BiologicalProcess,positive regulation of macrophage derived foam cell differentiation,NCBI:gene2go,
GO:1904154,BiologicalProcess,"positive regulation of retrograde protein transport, ER to cytosol",NCBI:gene2go,
GO:0006254,BiologicalProcess,CTP catabolic process,NCBI:gene2go,
GO:0090205,BiologicalProcess,positive regulation of cholesterol metabolic process,NCBI:gene2go,
GO:1901203,BiologicalProcess,positive regulation of extracellular matrix assembly,NCBI:gene2go,
GO:0051387,BiologicalProcess,negative regulation of neurotrophin TRK receptor signaling pathway,NCBI:gene2go,
GO:0090190,BiologicalProcess,positive regulation of branching involved in ureteric bud morphogenesis,NCBI:gene2go,
GO:1990776,BiologicalProcess,response to angiotensin,NCBI:gene2go,
GO:0097222,BiologicalProcess,mitochondrial mRNA polyadenylation,NCBI:gene2go,
GO:0006824,BiologicalProcess,cobalt ion transport,NCBI:gene2go,
GO:0006825,BiologicalProcess,copper ion transport,NCBI:gene2go,
GO:0006828,BiologicalProcess,manganese ion transport,NCBI:gene2go,
GO:0006826,BiologicalProcess,iron ion transport,NCBI:gene2go,
GO:0061589,BiologicalProcess,calcium activated phosphatidylserine scrambling,NCBI:gene2go,
GO:0061590,BiologicalProcess,calcium activated phosphatidylcholine scrambling,NCBI:gene2go,
GO:0009436,BiologicalProcess,glyoxylate catabolic process,NCBI:gene2go,
GO:0086097,BiologicalProcess,phospholipase C-activating angiotensin-activated signaling pathway,NCBI:gene2go,
GO:0090630,BiologicalProcess,activation of GTPase activity,NCBI:gene2go,
GO:0019265,BiologicalProcess,"glycine biosynthetic process, by transamination of glyoxylate",NCBI:gene2go,
GO:0019448,BiologicalProcess,L-cysteine catabolic process,NCBI:gene2go,
GO:1905041,BiologicalProcess,regulation of epithelium regeneration,NCBI:gene2go,
GO:0010716,BiologicalProcess,negative regulation of extracellular matrix disassembly,NCBI:gene2go,
GO:0042853,BiologicalProcess,L-alanine catabolic process,NCBI:gene2go,
GO:0046487,BiologicalProcess,glyoxylate metabolic process,NCBI:gene2go,
GO:0015675,BiologicalProcess,nickel cation transport,NCBI:gene2go,
GO:0015676,BiologicalProcess,vanadium ion transport,NCBI:gene2go,
GO:0015692,BiologicalProcess,lead ion transport,NCBI:gene2go,
GO:0002819,BiologicalProcess,regulation of adaptive immune response,NCBI:gene2go,
GO:0031124,BiologicalProcess,mRNA 3'-end processing,NCBI:gene2go,
GO:0180010,BiologicalProcess,"co-transcriptional mRNA 3'-end processing, cleavage and polyadenylation pathway",NCBI:gene2go,
GO:0032456,BiologicalProcess,endocytic recycling,NCBI:gene2go,
GO:0030888,BiologicalProcess,regulation of B cell proliferation,NCBI:gene2go,
GO:0006685,BiologicalProcess,sphingomyelin catabolic process,NCBI:gene2go,
GO:0006683,BiologicalProcess,galactosylceramide catabolic process,NCBI:gene2go,
GO:0035021,BiologicalProcess,negative regulation of Rac protein signal transduction,NCBI:gene2go,
GO:0034345,BiologicalProcess,negative regulation of type III interferon production,NCBI:gene2go,
GO:0071219,BiologicalProcess,cellular response to molecule of bacterial origin,NCBI:gene2go,
GO:1904613,BiologicalProcess,"cellular response to 2,3,7,8-tetrachlorodibenzodioxine",NCBI:gene2go,
GO:1901805,BiologicalProcess,beta-glucoside catabolic process,NCBI:gene2go,
GO:0150190,BiologicalProcess,negative regulation of interleukin-32 production,NCBI:gene2go,
GO:0006782,BiologicalProcess,protoporphyrinogen IX biosynthetic process,NCBI:gene2go,
GO:0046033,BiologicalProcess,AMP metabolic process,NCBI:gene2go,
GO:0009299,BiologicalProcess,mRNA transcription,NCBI:gene2go,
GO:1903589,BiologicalProcess,positive regulation of blood vessel endothelial cell proliferation involved in sprouting angiogenesis,NCBI:gene2go,
GO:1904761,BiologicalProcess,negative regulation of myofibroblast differentiation,NCBI:gene2go,
GO:1905601,BiologicalProcess,negative regulation of receptor-mediated endocytosis involved in cholesterol transport,NCBI:gene2go,
GO:0110025,BiologicalProcess,DNA strand resection involved in replication fork processing,NCBI:gene2go,
GO:1904354,BiologicalProcess,negative regulation of telomere capping,NCBI:gene2go,
GO:0060354,BiologicalProcess,negative regulation of cell adhesion molecule production,NCBI:gene2go,
GO:0035359,BiologicalProcess,negative regulation of peroxisome proliferator activated receptor signaling pathway,NCBI:gene2go,
GO:0006785,BiologicalProcess,heme B biosynthetic process,NCBI:gene2go,
GO:1903412,BiologicalProcess,response to bile acid,NCBI:gene2go,
GO:0090206,BiologicalProcess,negative regulation of cholesterol metabolic process,NCBI:gene2go,
GO:1901799,BiologicalProcess,negative regulation of proteasomal protein catabolic process,NCBI:gene2go,
GO:1903783,BiologicalProcess,negative regulation of sodium ion import across plasma membrane,NCBI:gene2go,
GO:0000019,BiologicalProcess,regulation of mitotic recombination,NCBI:gene2go,
GO:0043087,BiologicalProcess,regulation of GTPase activity,NCBI:gene2go,
GO:1900753,BiologicalProcess,doxorubicin transport,NCBI:gene2go,
GO:0033673,BiologicalProcess,negative regulation of kinase activity,NCBI:gene2go,
GO:0006285,BiologicalProcess,"base-excision repair, AP site formation",NCBI:gene2go,
GO:0000729,BiologicalProcess,DNA double-strand break processing,NCBI:gene2go,
GO:1901342,BiologicalProcess,regulation of vasculature development,NCBI:gene2go,
GO:0042744,BiologicalProcess,hydrogen peroxide catabolic process,NCBI:gene2go,
GO:0042760,BiologicalProcess,very long-chain fatty acid catabolic process,NCBI:gene2go,
GO:0007031,BiologicalProcess,peroxisome organization,NCBI:gene2go,
GO:0031247,BiologicalProcess,actin rod assembly,NCBI:gene2go,
GO:0007159,BiologicalProcess,leukocyte cell-cell adhesion,NCBI:gene2go,
GO:0032361,BiologicalProcess,pyridoxal phosphate catabolic process,NCBI:gene2go,
GO:0060546,BiologicalProcess,negative regulation of necroptotic process,NCBI:gene2go,
GO:2001032,BiologicalProcess,regulation of double-strand break repair via nonhomologous end joining,NCBI:gene2go,
GO:0070125,BiologicalProcess,mitochondrial translational elongation,NCBI:gene2go,
GO:0030392,BiologicalProcess,fructosamine catabolic process,NCBI:gene2go,
GO:2000780,BiologicalProcess,negative regulation of double-strand break repair,NCBI:gene2go,
GO:1902034,BiologicalProcess,negative regulation of hematopoietic stem cell proliferation,NCBI:gene2go,
GO:0060271,BiologicalProcess,cilium assembly,NCBI:gene2go,
GO:0018937,BiologicalProcess,nitroglycerin metabolic process,NCBI:gene2go,
GO:0120012,BiologicalProcess,intermembrane sphingolipid transfer,NCBI:gene2go,
GO:0042573,BiologicalProcess,retinoic acid metabolic process,NCBI:gene2go,
GO:0042574,BiologicalProcess,retinal metabolic process,NCBI:gene2go,
GO:0046185,BiologicalProcess,aldehyde catabolic process,NCBI:gene2go,
GO:0035621,BiologicalProcess,ER to Golgi ceramide transport,NCBI:gene2go,
GO:0038083,BiologicalProcess,peptidyl-tyrosine autophosphorylation,NCBI:gene2go,
GO:0141198,BiologicalProcess,protein branched polyubiquitination,NCBI:gene2go,
GO:0002138,BiologicalProcess,retinoic acid biosynthetic process,NCBI:gene2go,
GO:0006672,BiologicalProcess,ceramide metabolic process,NCBI:gene2go,
GO:0006686,BiologicalProcess,sphingomyelin biosynthetic process,NCBI:gene2go,
GO:0032705,BiologicalProcess,negative regulation of interleukin-21 production,NCBI:gene2go,
GO:0110097,BiologicalProcess,regulation of calcium import into the mitochondrion,NCBI:gene2go,
GO:0141164,BiologicalProcess,mitochondrial protein quality control,NCBI:gene2go,
GO:0072753,BiologicalProcess,cellular response to glutathione,NCBI:gene2go,
GO:0000281,BiologicalProcess,mitotic cytokinesis,NCBI:gene2go,
GO:1902957,BiologicalProcess,"negative regulation of mitochondrial electron transport, NADH to ubiquinone",NCBI:gene2go,
GO:0042429,BiologicalProcess,serotonin catabolic process,NCBI:gene2go,
GO:1904830,BiologicalProcess,negative regulation of aortic smooth muscle cell differentiation,NCBI:gene2go,
GO:1902514,BiologicalProcess,regulation of calcium ion transmembrane transport via high voltage-gated calcium channel,NCBI:gene2go,
GO:1904695,BiologicalProcess,positive regulation of vascular associated smooth muscle contraction,NCBI:gene2go,
GO:1904728,BiologicalProcess,positive regulation of replicative senescence,NCBI:gene2go,
GO:1904827,BiologicalProcess,negative regulation of hydrogen sulfide biosynthetic process,NCBI:gene2go,
GO:1902731,BiologicalProcess,negative regulation of chondrocyte proliferation,NCBI:gene2go,
GO:1903053,BiologicalProcess,regulation of extracellular matrix organization,NCBI:gene2go,
GO:0006714,BiologicalProcess,sesquiterpenoid metabolic process,NCBI:gene2go,
GO:0046458,BiologicalProcess,hexadecanal metabolic process,NCBI:gene2go,
GO:0061037,BiologicalProcess,negative regulation of cartilage development,NCBI:gene2go,
GO:0045603,BiologicalProcess,positive regulation of endothelial cell differentiation,NCBI:gene2go,
GO:0060940,BiologicalProcess,epithelial to mesenchymal transition involved in cardiac fibroblast development,NCBI:gene2go,
GO:0031032,BiologicalProcess,actomyosin structure organization,NCBI:gene2go,
GO:0090311,BiologicalProcess,regulation of protein deacetylation,NCBI:gene2go,
GO:0006621,BiologicalProcess,protein retention in ER lumen,NCBI:gene2go,
GO:0006060,BiologicalProcess,sorbitol metabolic process,NCBI:gene2go,
GO:1900748,BiologicalProcess,positive regulation of vascular endothelial growth factor signaling pathway,NCBI:gene2go,
GO:0001778,BiologicalProcess,plasma membrane repair,NCBI:gene2go,
GO:0032480,BiologicalProcess,negative regulation of type I interferon production,NCBI:gene2go,
GO:0043651,BiologicalProcess,linoleic acid metabolic process,NCBI:gene2go,
GO:1901751,BiologicalProcess,leukotriene A4 metabolic process,NCBI:gene2go,
GO:2001303,BiologicalProcess,lipoxin A4 biosynthetic process,NCBI:gene2go,
GO:2001306,BiologicalProcess,lipoxin B4 biosynthetic process,NCBI:gene2go,
GO:0033559,BiologicalProcess,unsaturated fatty acid metabolic process,NCBI:gene2go,
GO:0050832,BiologicalProcess,defense response to fungus,NCBI:gene2go,
GO:0036166,BiologicalProcess,phenotypic switching,NCBI:gene2go,
GO:0045048,BiologicalProcess,protein insertion into ER membrane,NCBI:gene2go,
GO:1902916,BiologicalProcess,positive regulation of protein polyubiquitination,NCBI:gene2go,
GO:1904039,BiologicalProcess,negative regulation of iron export across plasma membrane,NCBI:gene2go,
GO:0048011,BiologicalProcess,neurotrophin TRK receptor signaling pathway,NCBI:gene2go,
GO:0016559,BiologicalProcess,peroxisome fission,NCBI:gene2go,
GO:1905949,BiologicalProcess,negative regulation of calcium ion import across plasma membrane,NCBI:gene2go,
GO:0090149,BiologicalProcess,mitochondrial membrane fission,NCBI:gene2go,
GO:0006665,BiologicalProcess,sphingolipid metabolic process,NCBI:gene2go,
GO:0006663,BiologicalProcess,platelet activating factor biosynthetic process,NCBI:gene2go,
GO:0016488,BiologicalProcess,farnesol catabolic process,NCBI:gene2go,
GO:0042361,BiologicalProcess,menaquinone catabolic process,NCBI:gene2go,
GO:0042376,BiologicalProcess,phylloquinone catabolic process,NCBI:gene2go,
GO:0042377,BiologicalProcess,vitamin K catabolic process,NCBI:gene2go,
GO:0097267,BiologicalProcess,omega-hydroxylase P450 pathway,NCBI:gene2go,
GO:1904754,BiologicalProcess,positive regulation of vascular associated smooth muscle cell migration,NCBI:gene2go,
GO:0002026,BiologicalProcess,regulation of the force of heart contraction,NCBI:gene2go,
GO:0030150,BiologicalProcess,protein import into mitochondrial matrix,NCBI:gene2go,
GO:0042168,BiologicalProcess,heme metabolic process,NCBI:gene2go,
GO:0070100,BiologicalProcess,negative regulation of chemokine-mediated signaling pathway,NCBI:gene2go,
GO:1903232,BiologicalProcess,melanosome assembly,NCBI:gene2go,
GO:0098849,BiologicalProcess,cellular detoxification of cadmium ion,NCBI:gene2go,
GO:0035351,BiologicalProcess,heme transmembrane transport,NCBI:gene2go,
GO:0071926,BiologicalProcess,endocannabinoid signaling pathway,NCBI:gene2go,
GO:1901696,BiologicalProcess,cannabinoid biosynthetic process,NCBI:gene2go,
GO:0045926,BiologicalProcess,negative regulation of growth,NCBI:gene2go,
GO:0050927,BiologicalProcess,positive regulation of positive chemotaxis,NCBI:gene2go,
GO:0006778,BiologicalProcess,porphyrin-containing compound metabolic process,NCBI:gene2go,
GO:0006779,BiologicalProcess,porphyrin-containing compound biosynthetic process,NCBI:gene2go,
GO:1905095,BiologicalProcess,negative regulation of apolipoprotein A-I-mediated signaling pathway,NCBI:gene2go,
GO:0020027,BiologicalProcess,hemoglobin metabolic process,NCBI:gene2go,
GO:0010669,BiologicalProcess,epithelial structure maintenance,NCBI:gene2go,
GO:0140115,BiologicalProcess,export across plasma membrane,NCBI:gene2go,
GO:0010764,BiologicalProcess,negative regulation of fibroblast migration,NCBI:gene2go,
GO:0010972,BiologicalProcess,negative regulation of G2/M transition of mitotic cell cycle,NCBI:gene2go,
GO:0015886,BiologicalProcess,heme transport,NCBI:gene2go,
GO:0062044,BiologicalProcess,negative regulation of cardiac epithelial to mesenchymal transition,NCBI:gene2go,
GO:0071221,BiologicalProcess,cellular response to bacterial lipopeptide,NCBI:gene2go,
GO:0034775,BiologicalProcess,glutathione transmembrane transport,NCBI:gene2go,
GO:0015865,BiologicalProcess,purine nucleotide transport,NCBI:gene2go,
GO:0032790,BiologicalProcess,ribosome disassembly,NCBI:gene2go,
GO:0072344,BiologicalProcess,rescue of stalled cytosolic ribosome,NCBI:gene2go,
GO:0046038,BiologicalProcess,GMP catabolic process,NCBI:gene2go,
GO:0046045,BiologicalProcess,TMP catabolic process,NCBI:gene2go,
GO:0019509,BiologicalProcess,L-methionine salvage from methylthioadenosine,NCBI:gene2go,
GO:1903606,BiologicalProcess,cytochrome c metabolic process,NCBI:gene2go,
GO:0038063,BiologicalProcess,collagen-activated tyrosine kinase receptor signaling pathway,NCBI:gene2go,
GO:1990262,BiologicalProcess,anti-Mullerian hormone receptor signaling pathway,NCBI:gene2go,
GO:0001880,BiologicalProcess,Mullerian duct regression,NCBI:gene2go,
GO:0000379,BiologicalProcess,tRNA-type intron splice site recognition and cleavage,NCBI:gene2go,
GO:0046050,BiologicalProcess,UMP catabolic process,NCBI:gene2go,
GO:0046055,BiologicalProcess,dGMP catabolic process,NCBI:gene2go,
GO:0046074,BiologicalProcess,dTMP catabolic process,NCBI:gene2go,
GO:0046079,BiologicalProcess,dUMP catabolic process,NCBI:gene2go,
GO:0006388,BiologicalProcess,"tRNA splicing, via endonucleolytic cleavage and ligation",NCBI:gene2go,
GO:0044341,BiologicalProcess,sodium-dependent phosphate transport,NCBI:gene2go,
GO:0032263,BiologicalProcess,GMP salvage,NCBI:gene2go,
GO:0070371,BiologicalProcess,ERK1 and ERK2 cascade,NCBI:gene2go,
GO:1902255,BiologicalProcess,positive regulation of intrinsic apoptotic signaling pathway by p53 class mediator,NCBI:gene2go,
GO:0006528,BiologicalProcess,asparagine metabolic process,NCBI:gene2go,
GO:0048147,BiologicalProcess,negative regulation of fibroblast proliferation,NCBI:gene2go,
GO:0051276,BiologicalProcess,chromosome organization,NCBI:gene2go,
GO:0010564,BiologicalProcess,regulation of cell cycle process,NCBI:gene2go,
GO:0032986,BiologicalProcess,protein-DNA complex disassembly,NCBI:gene2go,
GO:0030953,BiologicalProcess,astral microtubule organization,NCBI:gene2go,
GO:0060988,BiologicalProcess,lipid tube assembly,NCBI:gene2go,
GO:1902306,BiologicalProcess,negative regulation of sodium ion transmembrane transport,NCBI:gene2go,
GO:0060236,BiologicalProcess,regulation of mitotic spindle organization,NCBI:gene2go,
GO:1905175,BiologicalProcess,negative regulation of vascular associated smooth muscle cell dedifferentiation,NCBI:gene2go,
GO:0009311,BiologicalProcess,oligosaccharide metabolic process,NCBI:gene2go,
GO:1902365,BiologicalProcess,positive regulation of protein localization to spindle pole body,NCBI:gene2go,
GO:0018345,BiologicalProcess,protein palmitoylation,NCBI:gene2go,
GO:1904749,BiologicalProcess,regulation of protein localization to nucleolus,NCBI:gene2go,
GO:0032690,BiologicalProcess,negative regulation of interleukin-1 alpha production,NCBI:gene2go,
GO:0048014,BiologicalProcess,Tie signaling pathway,NCBI:gene2go,
GO:0006888,BiologicalProcess,endoplasmic reticulum to Golgi vesicle-mediated transport,NCBI:gene2go,
GO:2000271,BiologicalProcess,positive regulation of fibroblast apoptotic process,NCBI:gene2go,
GO:0050820,BiologicalProcess,positive regulation of coagulation,NCBI:gene2go,
GO:0050928,BiologicalProcess,negative regulation of positive chemotaxis,NCBI:gene2go,
GO:1901290,BiologicalProcess,succinyl-CoA biosynthetic process,NCBI:gene2go,
GO:0050667,BiologicalProcess,homocysteine metabolic process,NCBI:gene2go,
GO:0001561,BiologicalProcess,fatty acid alpha-oxidation,NCBI:gene2go,
GO:1904848,BiologicalProcess,negative regulation of cell chemotaxis to fibroblast growth factor,NCBI:gene2go,
GO:0007528,BiologicalProcess,neuromuscular junction development,NCBI:gene2go,
GO:0006699,BiologicalProcess,bile acid biosynthetic process,NCBI:gene2go,
GO:0140021,BiologicalProcess,mitochondrial ADP transmembrane transport,NCBI:gene2go,
GO:1990544,BiologicalProcess,mitochondrial ATP transmembrane transport,NCBI:gene2go,
GO:0043418,BiologicalProcess,L-homocysteine catabolic process,NCBI:gene2go,
GO:0098670,BiologicalProcess,entry receptor-mediated virion attachment to host cell,NCBI:gene2go,
GO:0110081,BiologicalProcess,negative regulation of placenta blood vessel development,NCBI:gene2go,
GO:2000545,BiologicalProcess,negative regulation of endothelial cell chemotaxis to fibroblast growth factor,NCBI:gene2go,
GO:0040037,BiologicalProcess,negative regulation of fibroblast growth factor receptor signaling pathway,NCBI:gene2go,
GO:0060632,BiologicalProcess,regulation of microtubule-based movement,NCBI:gene2go,
GO:0061523,BiologicalProcess,cilium disassembly,NCBI:gene2go,
GO:0090042,BiologicalProcess,tubulin deacetylation,NCBI:gene2go,
GO:0106047,BiologicalProcess,polyamine deacetylation,NCBI:gene2go,
GO:0106048,BiologicalProcess,spermidine deacetylation,NCBI:gene2go,
GO:0001569,BiologicalProcess,branching involved in blood vessel morphogenesis,NCBI:gene2go,
GO:0046655,BiologicalProcess,folic acid metabolic process,NCBI:gene2go,
GO:0071265,BiologicalProcess,L-methionine biosynthetic process,NCBI:gene2go,
GO:1901291,BiologicalProcess,negative regulation of double-strand break repair via single-strand annealing,NCBI:gene2go,
GO:0007006,BiologicalProcess,mitochondrial membrane organization,NCBI:gene2go,
GO:0043457,BiologicalProcess,regulation of cellular respiration,NCBI:gene2go,
GO:0031529,BiologicalProcess,ruffle organization,NCBI:gene2go,
GO:0044539,BiologicalProcess,long-chain fatty acid import into cell,NCBI:gene2go,
GO:0031340,BiologicalProcess,positive regulation of vesicle fusion,NCBI:gene2go,
GO:0032743,BiologicalProcess,positive regulation of interleukin-2 production,NCBI:gene2go,
GO:0045629,BiologicalProcess,negative regulation of T-helper 2 cell differentiation,NCBI:gene2go,
GO:0018149,BiologicalProcess,peptide cross-linking,NCBI:gene2go,
GO:1901164,BiologicalProcess,negative regulation of trophoblast cell migration,NCBI:gene2go,
GO:0071621,BiologicalProcess,granulocyte chemotaxis,NCBI:gene2go,
GO:0045627,BiologicalProcess,positive regulation of T-helper 1 cell differentiation,NCBI:gene2go,
GO:0034197,BiologicalProcess,triglyceride transport,NCBI:gene2go,
GO:0034377,BiologicalProcess,plasma lipoprotein particle assembly,NCBI:gene2go,
GO:0009314,BiologicalProcess,response to radiation,NCBI:gene2go,
GO:0002091,BiologicalProcess,negative regulation of receptor internalization,NCBI:gene2go,
GO:0032804,BiologicalProcess,negative regulation of low-density lipoprotein particle receptor catabolic process,NCBI:gene2go,
GO:0036035,BiologicalProcess,osteoclast development,NCBI:gene2go,
GO:1905581,BiologicalProcess,positive regulation of low-density lipoprotein particle clearance,NCBI:gene2go,
GO:1905602,BiologicalProcess,positive regulation of receptor-mediated endocytosis involved in cholesterol transport,NCBI:gene2go,
GO:0007007,BiologicalProcess,inner mitochondrial membrane organization,NCBI:gene2go,
GO:0140076,BiologicalProcess,negative regulation of lipoprotein transport,NCBI:gene2go,
GO:0043649,BiologicalProcess,dicarboxylic acid catabolic process,NCBI:gene2go,
GO:0097749,BiologicalProcess,membrane tubulation,NCBI:gene2go,
GO:1990627,BiologicalProcess,mitochondrial inner membrane fusion,NCBI:gene2go,
GO:0016926,BiologicalProcess,protein desumoylation,NCBI:gene2go,
GO:0009104,BiologicalProcess,lipopolysaccharide catabolic process,NCBI:gene2go,
GO:0097089,BiologicalProcess,methyl-branched fatty acid metabolic process,NCBI:gene2go,
GO:2000438,BiologicalProcess,negative regulation of monocyte extravasation,NCBI:gene2go,
GO:2000736,BiologicalProcess,regulation of stem cell differentiation,NCBI:gene2go,
GO:0051122,BiologicalProcess,hepoxilin biosynthetic process,NCBI:gene2go,
GO:0007019,BiologicalProcess,microtubule depolymerization,NCBI:gene2go,
GO:0042407,BiologicalProcess,cristae formation,NCBI:gene2go,
GO:1901379,BiologicalProcess,regulation of potassium ion transmembrane transport,NCBI:gene2go,
GO:1902883,BiologicalProcess,negative regulation of response to oxidative stress,NCBI:gene2go,
GO:0045743,BiologicalProcess,positive regulation of fibroblast growth factor receptor signaling pathway,NCBI:gene2go,
GO:0007026,BiologicalProcess,negative regulation of microtubule depolymerization,NCBI:gene2go,
GO:0032434,BiologicalProcess,regulation of proteasomal ubiquitin-dependent protein catabolic process,NCBI:gene2go,
GO:0031146,BiologicalProcess,SCF-dependent proteasomal ubiquitin-dependent protein catabolic process,NCBI:gene2go,
GO:0141191,BiologicalProcess,negative regulation of HRI-mediated signaling,NCBI:gene2go,
GO:1902275,BiologicalProcess,regulation of chromatin organization,NCBI:gene2go,
GO:0045656,BiologicalProcess,negative regulation of monocyte differentiation,NCBI:gene2go,
GO:0046597,BiologicalProcess,host-mediated suppression of symbiont invasion,NCBI:gene2go,
GO:0048525,BiologicalProcess,negative regulation of viral process,NCBI:gene2go,
GO:1903019,BiologicalProcess,negative regulation of glycoprotein metabolic process,NCBI:gene2go,
GO:0044871,BiologicalProcess,negative regulation by host of viral glycoprotein metabolic process,NCBI:gene2go,
GO:0045050,BiologicalProcess,protein insertion into ER membrane by stop-transfer membrane-anchor sequence,NCBI:gene2go,
GO:0060761,BiologicalProcess,negative regulation of response to cytokine stimulus,NCBI:gene2go,
GO:0008333,BiologicalProcess,endosome to lysosome transport,NCBI:gene2go,
GO:1905035,BiologicalProcess,negative regulation of antifungal innate immune response,NCBI:gene2go,
GO:2000304,BiologicalProcess,positive regulation of ceramide biosynthetic process,NCBI:gene2go,
GO:0071816,BiologicalProcess,tail-anchored membrane protein insertion into ER membrane,NCBI:gene2go,
GO:0051132,BiologicalProcess,NK T cell activation,NCBI:gene2go,
GO:0044029,BiologicalProcess,positive regulation of gene expression via chromosomal CpG island demethylation,NCBI:gene2go,
GO:0044088,BiologicalProcess,regulation of vacuole organization,NCBI:gene2go,
GO:0097698,BiologicalProcess,telomere maintenance via base-excision repair,NCBI:gene2go,
GO:0030974,BiologicalProcess,thiamine pyrophosphate transmembrane transport,NCBI:gene2go,
GO:0001731,BiologicalProcess,formation of translation preinitiation complex,NCBI:gene2go,
GO:0030302,BiologicalProcess,deoxynucleotide transport,NCBI:gene2go,
GO:0001867,BiologicalProcess,"complement activation, lectin pathway",NCBI:gene2go,
GO:0044854,BiologicalProcess,plasma membrane raft assembly,NCBI:gene2go,
GO:1902524,BiologicalProcess,positive regulation of protein K48-linked ubiquitination,NCBI:gene2go,
GO:1902527,BiologicalProcess,positive regulation of protein monoubiquitination,NCBI:gene2go,
GO:0000956,BiologicalProcess,nuclear-transcribed mRNA catabolic process,NCBI:gene2go,
GO:0006270,BiologicalProcess,DNA replication initiation,NCBI:gene2go,
GO:0034625,BiologicalProcess,"fatty acid elongation, monounsaturated fatty acid",NCBI:gene2go,
GO:0034626,BiologicalProcess,"fatty acid elongation, polyunsaturated fatty acid",NCBI:gene2go,
GO:0042761,BiologicalProcess,very long-chain fatty acid biosynthetic process,NCBI:gene2go,
GO:0031635,BiologicalProcess,adenylate cyclase-inhibiting opioid receptor signaling pathway,NCBI:gene2go,
GO:0018158,BiologicalProcess,protein oxidation,NCBI:gene2go,
GO:0018206,BiologicalProcess,peptidyl-methionine modification,NCBI:gene2go,
GO:0032489,BiologicalProcess,regulation of Cdc42 protein signal transduction,NCBI:gene2go,
GO:0070828,BiologicalProcess,heterochromatin organization,NCBI:gene2go,
GO:0009257,BiologicalProcess,10-formyltetrahydrofolate biosynthetic process,NCBI:gene2go,
GO:0015882,BiologicalProcess,L-ascorbic acid transmembrane transport,NCBI:gene2go,
GO:0071402,BiologicalProcess,cellular response to lipoprotein particle stimulus,NCBI:gene2go,
GO:0050919,BiologicalProcess,negative chemotaxis,NCBI:gene2go,
GO:0035999,BiologicalProcess,tetrahydrofolate interconversion,NCBI:gene2go,
